豐原,臺中市,細懸浮微粒,1.4,0.36,33.7,39.7,43,26,16.9,18,1.1,2.2,85,2023/03/10 07:00:00,0.3,25,36,2,120.74252414,24.25699731,75,普通
沙鹿,臺中市,細懸浮微粒,1.7,0.57,7.2,16.7,52,36,41.4,49.1,7.6,0.7,99,2023/03/10 07:00:00,0.4,27,47,2,120.568794,24.225628,82,普通
大里,臺中市,細懸浮微粒,1.7,0.56,14.4,19.3,51,30,20.6,23.5,2.9,0.2,104,2023/03/10 07:00:00,0.4,28,47,2,120.67844444,24.09961111,84,普通
忠明,臺中市,細懸浮微粒,1.2,0.61,2,13.6,53,37,34.3,57.5,23.1,0.7,359,2023/03/10 07:00:00,0.5,32,48,2,120.641092,24.151958,93,普通
西屯,臺中市,細懸浮微粒,1.2,0.57,1.2,10.3,59,33,34.2,79,44.7,0.5,184,2023/03/10 07:00:00,0.4,32,56,1,120.616917,24.162197,93,普通
豐原,臺中市,細懸浮微粒,1.8,0.63,22.1,38.3,49,34,27.2,32.9,5.7,0.6,76,2023/03/10 08:00:00,0.3,26,39,2,120.74252414,24.25699731,79,普通
沙鹿,臺中市,細懸浮微粒,1.9,0.77,11.9,15,57,38,43.7,60.8,17.1,0.9,8,2023/03/10 08:00:00,0.4,30,49,2,120.568794,24.225628,87,普通
大里,臺中市,細懸浮微粒,2.1,0.97,7.9,16.5,63,38,30.5,46.5,15.9,0.7,241,2023/03/10 08:00:00,0.5,30,50,2,120.67844444,24.09961111,89,普通
忠明,臺中市,細懸浮微粒,1.4,0.82,5.4,10.8,55,32,35.5,63.1,27.6,0.8,332,2023/03/10 08:00:00,0.5,32,50,2,120.641092,24.151958,94,普通
西屯,臺中市,細懸浮微粒,1.4,0.74,3.8,9.2,58,39,36.4,77.7,41.2,0.4,105,2023/03/10 08:00:00,0.5,34,55,1,120.616917,24.162197,97,普通
豐原,臺中市,細懸浮微粒,3.3,1.18,32.3,36.9,71,35,33.9,45.1,11.2,0.9,267,2023/03/10 09:00:00,0.4,28,44,2,120.74252414,24.25699731,83,普通
沙鹿,臺中市,細懸浮微粒,2.3,0.69,28.3,15.2,62,38,32.8,41.4,8.5,0.2,92,2023/03/10 09:00:00,0.5,32,52,2,120.568794,24.225628,92,普通
大里,臺中市,細懸浮微粒,2.4,0.92,22.7,16.6,66,37,33.3,47.8,14.4,1.1,245,2023/03/10 09:00:00,0.5,32,53,2,120.67844444,24.09961111,92,普通
忠明,臺中市,細懸浮微粒,1.6,0.97,15,10,62,39,42.5,68.5,26,0.9,70,2023/03/10 09:00:00,0.6,34,52,2,120.641092,24.151958,97,普通
西屯,臺中市,細懸浮微粒,1.6,0.69,17.1,8.2,64,41,46,67.9,21.9,0.5,54,2023/03/10 09:00:00,0.5,35,57,1,120.616917,24.162197,102,對敏感族群不健康
